user_id,session_id,timestamp,session_length,messages_sent,feedback_rating,resources_clicked,recommendation_id,recommendation_type,click_through_rate,feedback_score,moderator_id,chat_sessions_moderated,avg_response_time,user_satisfaction_score,assigned_sessions
d89844ff-d52e-4f7a-a6dc-f18648e003a5,232a393a-cd2b-444a-9306-44f9632395bb,2024-08-23 10:51:56.214400,56,28,2,3,6cd48541-10f2-4206-83c7-a33a619ddf63,Podcast,0.62,2.0,c615f178-eb3d-45cc-9b5d-399bed9ce90f,196,5.73,3,9
8058eea2-625a-4bc2-a30b-d3bf37bbbb1e,b6977dfa-e386-4893-aff2-ea8767550275,2024-06-26 18:31:13.203763,46,48,1,2,,,,,48fc97da-a3bd-4be3-af57-df285c9ba00d,251,18.93,2,11
23f85560-3534-40da-bebc-3c980726974d,9f778fca-7cff-47d3-bc1a-02a5c69ecfe4,2024-12-04 00:44:09.327413,88,24,4,4,,,,,8da56bb7-e9f4-4617-963c-6ea18d9c900f,383,6.33,2,17
f64494e3-0521-44fb-889e-d1db9f7d1080,2e86bb12-0276-458b-80fb-11d0bd807d7a,2024-09-24 20:21:24.054009,19,36,2,3,,,,,6ed567f1-772b-4615-9ca1-5bb42ee7a9c8,413,5.01,5,19
fb4b88ae-539e-42e0-99cc-e58acb46ecdc,98ec2359-9188-4691-bb90-408b48c352d8,2024-07-23 18:00:36.431487,58,29,4,1,7c34d8bf-49bc-46a1-87d5-14ba8c86bd9b,Podcast,0.47,3.0,4fa1a78d-d849-4e4c-a082-90d2c076f14e,332,11.8,5,15
423261c8-b1f9-4bc6-9a52-a99474132e68,73b46c26-89d7-4116-8505-9680d1cf8241,2024-01-28 02:55:18.666226,133,23,5,2,,,,,f747bcc4-f069-47da-a0c1-922e5e35c5c2,122,6.78,2,5
2524b878-7a68-4d1c-b2aa-4ae445031636,af99e887-ddf5-4f63-b5b8-e7eeaf096724,2024-06-25 04:04:21.040047,64,2,2,2,,,,,9132caa1-bb9e-4a75-9efe-663693ee6180,480,12.15,4,22
41c01c79-5fd1-49d0-9370-491b23ebf824,93292f2c-32ae-4d30-ba4b-f39d26af470c,2024-03-01 20:56:15.281444,105,1,5,2,,,,,956a2f33-2b12-469d-8c0d-717929260301,351,11.12,2,16
e855e5e5-ed54-46c0-85fc-3810023bc440,a1cdd331-3c93-4bed-8254-83713434c8cb,2024-06-09 02:32:57.108317,101,70,6,1,,,,,79e74b69-af51-44cf-8df8-5edbbbf6d562,355,14.86,4,16
f8325d7b-927a-40c7-ae0e-1db171d16ceb,95820f9d-bfde-492f-a9c0-0f3e4c955caf,2024-09-20 01:34:34.470073,12,7,6,3,,,,,83325d5d-fa49-4736-8ed3-a53346d6e071,336,13.9,2,15
c49d73be-1456-47cd-ae44-091dc80cc6f5,151bd347-e379-4ab8-ba89-1cf769e627f1,2024-12-04 14:42:20.085929,68,26,5,1,,,,,7f8b43f5-0152-4f7a-9faf-ae080017fe9a,358,6.04,2,16
f1891ed0-8411-4162-8e87-c1b9f32c6a2e,d26854b1-3cbf-4530-8215-81ce30ec5a2c,2024-03-24 08:28:16.195465,64,11,1,2,,,,,3bcb2fe1-26e3-491a-8745-5f2791663051,485,17.77,2,22
72f26446-7e29-455a-8f99-7bdf3516b94e,76ba80d3-bd02-4481-a7c6-bb982bbfd96c,2024-12-07 16:37:13.008072,134,54,3,4,11421ef4-c469-4fad-9009-099e18b66bde,Video,1.0,5.0,f2085ef9-b916-4e0b-8f97-7dfca18c31ad,493,10.96,3,22
942d59ce-5075-412d-9003-784f136ca49e,4fe52030-e57f-45d0-9d95-c6d382d05e6d,2024-12-04 02:46:17.245215,134,2,2,4,,,,,79e74b69-af51-44cf-8df8-5edbbbf6d562,355,14.86,4,16
8421483d-722d-4204-aefa-ef420348007a,eeaaf99c-1f81-4691-982a-3a2e699ac67b,2024-08-05 14:37:06.439242,9,4,4,1,7f922d4c-efd2-4abd-b1ff-2a6efb703a40,Video,0.46,3.0,f2d417f1-5eb6-4849-9d3a-2c965f0278a6,477,14.77,2,21
713f5851-0d2f-4776-b8fd-e21376438aa4,ce7b408f-5a79-4f86-8d22-91c51c9702a2,2024-06-28 07:20:13.164048,107,23,2,4,9ac12644-abe7-4cf7-8f79-86ec9de8df65,Video,0.69,1.0,973e01c9-bcaa-47c7-a2a1-e0c9c8078e8d,165,11.7,3,7
d21bfda8-dd13-42db-8a98-b90538014adc,35b0cbe7-f293-4939-adb1-6854960c0495,2024-09-07 20:07:13.317266,72,12,4,1,e81978d5-44d4-468c-b85b-e56b9393f1f5,Podcast,0.4,2.0,cb260e80-19a6-4ae3-8ad4-7a1334e2269d,269,11.11,2,12
4eae442e-7fdd-4850-a222-042fd6bd5066,37d2d47f-b855-4e03-9606-3d2b1a9125b9,2024-04-01 19:29:13.755566,10,20,4,4,,,,,6c21531c-1493-414c-a4c7-8d35a2339fb7,172,19.14,2,8
6b555fb2-b44d-4a56-a93f-24bd0bf44403,745f216f-6fb2-479b-ad18-f25f6dc820eb,2024-07-09 08:27:37.815748,113,5,4,4,,,,,45fbb3a6-6964-4ff0-80ee-6261a884f71f,368,12.83,4,17
378b8911-f398-4e80-ac6a-75a0ea5e3dec,c8aa6497-5ac0-4333-9826-c151f5c2c481,2024-05-11 22:34:30.402026,100,37,5,1,,,,,2e9cc52a-d59e-4556-9d37-c5f501c61745,93,3.28,4,4
617560c9-6b91-4541-a836-524ab5906397,09659821-6dff-401a-84f2-ee31f26bcdbf,2024-06-16 12:28:49.306378,98,38,5,3,,,,,0b5b21c1-9399-4205-b595-3645105e6a87,345,11.3,5,16
4e4a8707-95e5-4595-aa92-e1e2e62a7985,1e8172cc-23c7-46ec-8c30-be34c3319baa,2024-08-02 05:51:15.512540,51,30,4,4,6e72265e-8fde-4b14-aae0-c89a40749558,Podcast,0.45,3.0,e6c12bb3-d72d-4683-8cb7-a2e408755b3e,331,2.98,4,15
4728ec3e-de6f-4e14-946a-c5c64df17e7f,c2cbb023-d27b-41d8-b1d3-73e474f49d33,2024-07-03 06:49:31.424635,103,9,5,2,,,,,92c090af-e40b-4a12-979f-d7ddc810686c,330,12.64,5,15
62b03c93-6e3d-4a27-93e9-166854d282b6,f8dfcb0a-cc73-43d7-944c-06386d8e4ea4,2024-02-23 00:10:41.078113,70,44,5,3,12ae5042-f725-4918-839c-72c810cb3933,Video,0.24,2.0,c554991b-ce5f-4a57-93d2-a3dca90039aa,369,11.41,5,17
93e1c50e-05c4-4db7-ae34-73570797c399,fa5098cf-4867-469a-8b40-c2aeb7f9a315,2024-11-25 21:24:02.155197,44,44,4,1,,,,,e6c12bb3-d72d-4683-8cb7-a2e408755b3e,331,2.98,4,15
863ec32d-c656-40f2-a19a-08d2c3a6629e,bfdf05f7-053d-4f5a-8e33-4d66476fe873,2024-09-01 07:10:38.068459,56,35,2,3,,,,,f4505ece-4bdf-4109-b1c6-018271834852,117,5.98,5,5
157ca518-e87b-42ab-a754-8cdcbe226e3c,9ae7c6e3-8de5-4cdf-b802-e140e89c41e5,2024-12-19 18:02:43.639932,24,28,1,0,69912dec-bbac-40a2-8942-576aef05b31c,Blog,0.63,4.0,a2437979-fdd0-4b73-8fa9-8f05cfee0ebb,320,8.45,5,14
cef4528c-cc88-4375-8783-ab07e08ec034,1ac9f36b-59b9-482f-8227-7971a1f1947a,2024-01-18 17:56:16.373903,20,57,5,0,44238cef-1b6e-4d77-87d9-12eb44ae8093,Blog,0.49,5.0,a142fb7d-4100-4e2a-afbe-0a763ae38f09,138,19.73,3,6
3fc7f754-9e48-4ce9-9bdf-324b3616c473,8f9498fb-8fa0-46a2-a131-7653e030b205,2024-08-14 11:43:55.050480,118,24,5,4,,,,,c3f76036-879a-4b96-abca-a0fe289bae01,460,13.93,5,21
f5b2b6cb-972d-463d-995f-1dd552a1f66a,4c13b542-5b29-43de-b654-82e572dae62c,2024-09-06 06:43:01.656873,110,25,3,6,,,,,5e26e3e5-d1f8-4803-9810-ecdbf634c080,441,7.48,2,20
f4c874af-4604-4f90-ba4f-4de8869fcd79,fcbe1851-0371-463b-b61f-0150c24ca46f,2024-10-07 09:12:48.264707,34,15,1,3,cdf9e23f-7c39-4a10-a578-47bdc8f0eae2,Video,1.0,5.0,92c090af-e40b-4a12-979f-d7ddc810686c,330,12.64,5,15
bb1e43e8-2e04-491d-80d7-95d7ef811256,535f0341-7ce7-45c8-aa90-e3549d997615,2024-03-20 21:48:58.277873,23,30,5,3,,,,,94cd72c7-08bf-404a-9659-5545af4883ab,98,18.16,1,4
fec3d61b-cae6-4641-9825-9068c3330e69,9111de49-b8dc-4ea1-99a4-630033e69e8b,2024-07-05 00:50:33.969099,21,46,4,0,,,,,83325d5d-fa49-4736-8ed3-a53346d6e071,336,13.9,2,15
545101b1-d0eb-4895-9f94-96e3451e31e1,3b5b38db-0f7e-497f-9110-920fbbbe3f83,2024-09-26 17:31:12.432754,67,23,5,4,39781ba5-5f49-4d93-976e-c9cd817e59d2,Blog,0.55,2.0,729ab283-4c69-4b48-ac2c-40533c4be293,126,16.05,5,6
4962fabd-5b2f-4f31-a412-773160d5d3b5,edddf88b-da60-4f29-be2e-19d365f33bc7,2024-02-16 11:27:26.363715,27,41,2,3,ec5fd427-371e-4eb4-af0d-f24a48eb4c59,Podcast,0.32,1.0,bdc6928a-7809-459e-8369-e1f53da93148,146,15.96,1,7
8a639d87-79f7-495f-a90a-3b57a2109f77,58436aff-feaa-4d8a-952b-faf904e03976,2024-08-22 14:33:57.338082,96,25,6,6,582b94a3-3d22-44b9-97e2-63598241dc65,Video,0.84,5.0,c3f76036-879a-4b96-abca-a0fe289bae01,460,13.93,5,21
8a639d87-79f7-495f-a90a-3b57a2109f77,58436aff-feaa-4d8a-952b-faf904e03976,2024-08-22 14:33:57.338082,96,25,6,6,ffa220a3-cd89-434e-8ea2-1d38ebe50d3f,Blog,0.77,4.0,64299ddd-d240-43e8-9054-25f78189bbff,264,9.65,2,12
b1aebb9f-d45a-4d0a-89d5-01b266efa750,35924c41-e519-4f74-af34-bd632c02aae0,2024-07-05 10:29:59.079189,62,25,6,6,07059d4f-aa5f-4f79-b28b-68e65599c628,Podcast,0.73,3.0,bc3f54c9-169b-404c-85a2-b31dc3de766f,256,8.68,2,12
ad9a5b58-93d7-47ed-ba91-7c885af4ab32,e48fd0f1-d16e-4274-9b3c-a98c7553f43b,2024-11-23 03:57:16.410699,59,14,1,0,,,,,df47acaf-2bf3-4bdf-b50f-ba99b8d2fa89,459,15.66,5,21
f5846644-8b9a-41eb-8e9a-153909c94d98,2df3be30-b3fa-4b09-a58e-ef0dadbed6ac,2024-10-11 23:44:41.788198,94,9,2,0,,,,,4fa1a78d-d849-4e4c-a082-90d2c076f14e,332,11.8,5,15
c9f138bf-6e09-48e9-abe0-d551f0fb38dc,8f48881e-9e21-4d7f-9516-4a805472763c,2024-01-19 10:56:47.751651,126,52,5,4,69938178-3578-4cf4-a86f-506929f718dc,Podcast,0.13,4.0,94576ad0-2dba-45c2-9eb1-d824c582bfd2,261,9.5,3,12
5c7debdd-79d5-4a67-bc52-d27c07ca8bcd,f7a9dfd9-24e0-49fa-84c4-795f632a1e97,2024-11-24 00:11:15.389502,94,2,2,1,,,,,3bcb2fe1-26e3-491a-8745-5f2791663051,485,17.77,2,22
617f206e-80e6-4a3a-a3cb-c7c364b55e0a,b715455e-a971-44e7-8859-ba54383e05ef,2024-02-29 17:19:08.773356,79,58,2,4,,,,,19a99b44-eb88-433b-adef-f109b2a5b61a,100,7.47,4,5
82916693-a48f-4d98-bdc6-3ea4bea3dad2,7ee39d92-ec80-4f80-9183-87cfc7745c7e,2024-02-21 14:38:34.297635,32,32,5,4,,,,,48fc97da-a3bd-4be3-af57-df285c9ba00d,251,18.93,2,11
f312b637-d0c6-4967-bef2-00cf5238efa1,9ec67ffc-1080-410c-838a-7d8d799f4788,2024-08-08 13:49:48.859835,13,39,2,2,,,,,68a2c535-e858-4578-82bf-479f5e50b18a,282,19.11,5,13
e0baf1f7-0619-4175-83e6-25fde42105f4,46ec2b2b-6327-4bac-a6ee-6c02bcbb5069,2024-10-19 17:43:01.418938,16,9,3,2,27ed1fd2-8e7b-49f6-bf8a-acc66ee2716a,Video,0.96,1.0,cb260e80-19a6-4ae3-8ad4-7a1334e2269d,269,11.11,2,12
10d700d5-7d80-4970-a6d5-0279d4571b81,041e11aa-301a-42b9-b337-95522f7bc190,2024-01-24 15:04:15.414186,6,28,1,2,172b5d1a-b56c-41b9-9a7f-18e784533fa5,Blog,0.12,4.0,6676935a-0cc5-4dd6-a15e-9820037abceb,95,16.6,5,4
a560514a-3471-4fda-ba56-33c5758c1f64,9b2139f7-3653-49a0-aba1-8919831bbf96,2024-12-22 15:46:27.363483,74,55,1,1,106e9e4b-b32a-4ba6-b6c9-5501525a0a16,Podcast,0.78,4.0,c8adfc81-4687-422a-b46f-dbb98d9df508,19,7.45,2,1
a560514a-3471-4fda-ba56-33c5758c1f64,9b2139f7-3653-49a0-aba1-8919831bbf96,2024-12-22 15:46:27.363483,74,55,1,1,5030bbae-0685-487e-a871-8ed3689dd19d,Video,0.38,3.0,77fc23ba-42ec-486f-8bb0-e9ef1499933a,250,3.41,2,11
a560514a-3471-4fda-ba56-33c5758c1f64,9b2139f7-3653-49a0-aba1-8919831bbf96,2024-12-22 15:46:27.363483,74,55,1,1,c433ffca-7ca3-4caf-83a0-45a92276e6a6,Blog,0.17,2.0,b86c6d0f-cb5f-418e-8f2e-b8cd87a85d1d,169,15.58,5,8
0a607343-4b31-4f09-a087-386e0afdebed,e20f0348-20d7-4124-86b3-cefdff66eb2e,2024-06-28 06:26:08.031865,5,46,1,1,,,,,f747bcc4-f069-47da-a0c1-922e5e35c5c2,122,6.78,2,5
0a3c862e-3253-42b1-831d-93f9e86c629a,01d7df9c-91db-4478-a079-b89ecb4aedcc,2024-01-19 14:37:16.706817,138,5,4,4,,,,,f4938bf3-2a95-4dce-b8f4-03658ef613cd,97,3.24,3,4
7ab20106-b072-4987-b5d0-6521c20c5df4,0f69d8a2-6be6-49bc-ac5e-ff6bfcf8e40b,2024-10-30 21:28:06.501383,38,26,3,2,,,,,d096685d-325c-4508-a467-9fedb8bdf08c,182,9.61,3,8
fd73c64c-1f05-4a45-8d87-34cbe013821d,1960998a-5498-41b4-8585-891d18780de9,2024-07-13 16:25:27.862352,100,29,5,1,,,,,cb260e80-19a6-4ae3-8ad4-7a1334e2269d,269,11.11,2,12
737b5a43-11f3-482b-b40b-8fb58552e807,5d00da52-984d-4d9f-9494-39baa96a92b5,2024-02-27 08:47:02.514549,62,58,2,0,,,,,40454813-56e2-437a-865c-43a03b1b6dea,436,5.35,3,20
8cf88b69-2b42-4039-a4ce-6373be5e0eff,b5463c3e-75c2-436f-b293-cce61fadfbdc,2024-11-13 11:34:54.097711,93,34,5,4,,,,,3cdba36a-03ce-4f77-8195-83a39fe1470a,163,18.53,3,7
61c21cf5-667d-47bf-a1d8-3a874010ef0e,338fd9bd-9b11-49aa-ad41-d3100b89454a,2024-08-27 13:19:20.350135,108,23,3,3,861c2d9f-c514-4958-bf90-68811a6c860b,Blog,0.34,5.0,d8ebcd7d-3075-46db-b26d-6cfcf5eed530,487,16.05,2,22
45098cd2-050c-4ae1-a289-1f498b45462c,1f389fb9-f066-46f8-bb1a-bc53b74b9897,2024-12-24 18:00:45.736354,135,48,4,4,4ac74d63-d1ff-4d69-8f10-f8c5a1371842,Video,0.39,1.0,8da56bb7-e9f4-4617-963c-6ea18d9c900f,383,6.33,2,17
3a408eaf-7512-49d7-8162-f7304c8e5f48,278b4ff5-1881-4d1d-a697-d654f9ffb344,2024-05-27 18:00:58.455504,5,11,3,3,d6836ccd-3b3d-42b6-bc39-309797dd27c0,Blog,0.67,5.0,6ed567f1-772b-4615-9ca1-5bb42ee7a9c8,413,5.01,5,19
583f13b1-af4a-4d3e-88b1-b443fb3a52a7,1352b894-aa7f-48de-b29f-84c993055739,2025-01-05 23:29:59.629998,24,7,4,2,31461c10-4da7-41a9-a63f-526898425f6d,Podcast,0.72,5.0,efe52e44-d72a-4d0f-82a6-dfde8321c51d,465,6.07,3,21
583f13b1-af4a-4d3e-88b1-b443fb3a52a7,1352b894-aa7f-48de-b29f-84c993055739,2025-01-05 23:29:59.629998,24,7,4,2,5f78ff9b-db7c-4b96-b2df-98fb3b79148d,Podcast,0.83,4.0,d32e4b22-fdd1-4a8a-a667-7c4bc226b18f,427,7.08,4,19
cbe231d7-e6d3-4977-b064-d8b17e56b690,2cef8052-8350-4063-93be-cb7c9c0beb1f,2024-09-17 07:44:29.769985,65,27,6,4,,,,,fbb646a1-d8a1-4e20-81d9-d0a921cfbf64,363,7.08,2,16
bc1ee2e4-e0f2-4957-8f52-6669f152da9e,2129ea6e-5822-4388-a910-b0496f009d5c,2024-12-23 04:12:38.238678,128,27,5,2,,,,,d8ebcd7d-3075-46db-b26d-6cfcf5eed530,487,16.05,2,22
fc04cd59-0b3c-46e6-8a5e-cc3e9f38a148,c4f87eb3-ad1f-4d1d-ab7d-33b20512c0ef,2024-10-30 18:13:21.649692,68,42,2,0,72523116-af6d-43d7-bc6c-e828a0eb59ba,Video,0.35,3.0,f15e58af-4816-4274-af50-d83c52b00c09,371,18.07,5,17
c59e8e47-3748-4753-bc29-66e62d762b7e,4a669694-5e84-4cd7-b1f7-74d3e50f505e,2024-11-02 07:48:07.628371,67,36,5,3,5b8f4e33-a509-405d-b9d5-6f4ef4787d65,Blog,0.71,4.0,7f8b43f5-0152-4f7a-9faf-ae080017fe9a,358,6.04,2,16
c59e8e47-3748-4753-bc29-66e62d762b7e,4a669694-5e84-4cd7-b1f7-74d3e50f505e,2024-11-02 07:48:07.628371,67,36,5,3,0f33e0bb-09fe-40d8-ba75-000ee5539eba,Blog,0.25,2.0,efe52e44-d72a-4d0f-82a6-dfde8321c51d,465,6.07,3,21
89afa9da-7036-4bb4-890c-b5dae22930f8,ee1f20ac-c04a-4f26-ba25-40afd9a7b2af,2024-10-30 20:15:01.643793,73,41,2,4,2036cc33-7ddd-4a78-a419-e9641985c98f,Podcast,0.52,1.0,38790191-59cb-43ec-81aa-41e76ebc3cc3,435,7.08,5,20
3110f4fd-0d9d-4a87-bcf6-2b634b615e4d,b2b3fa61-c6ac-45d2-9075-7b666dba0fac,2024-09-23 12:19:08.970270,26,38,2,2,,,,,d7489d53-0a96-4de5-b2ac-0e349846b1c5,103,5.68,4,5
6b5b2ec9-cd4e-4b8c-93f2-82ad08c25e43,bbf4c854-716f-41e9-a669-f38232f4c6eb,2024-11-11 03:16:52.287532,97,34,3,4,,,,,64299ddd-d240-43e8-9054-25f78189bbff,264,9.65,2,12
f5bd09e9-0bbd-4672-b4fa-5b2d4c12d47c,bbdd1141-b196-46d1-b581-c21c065772cb,2024-08-20 04:52:01.572495,71,17,5,1,,,,,d7489d53-0a96-4de5-b2ac-0e349846b1c5,103,5.68,4,5
29f8d7df-dfcc-458f-a54e-c630eb533249,00f6191f-84b2-4f86-8901-dd2088feb7bf,2024-09-29 23:39:33.864247,80,55,4,3,,,,,d096685d-325c-4508-a467-9fedb8bdf08c,182,9.61,3,8
bf774efe-5bae-425c-9bdb-f643ca88215f,b52139ff-039c-45f4-abf4-fc8e848cca0e,2024-04-19 06:40:13.447743,30,25,2,3,,,,,d8ebcd7d-3075-46db-b26d-6cfcf5eed530,487,16.05,2,22
60b4df4d-4848-4a0f-9971-85ce0a8681ad,811b9a49-2d42-4a9b-8f62-0cb866f9db6b,2024-02-12 07:12:25.729578,24,49,3,2,,,,,c3f76036-879a-4b96-abca-a0fe289bae01,460,13.93,5,21
a32572f9-74d9-48a8-9eb0-6528e76de316,e3756e9c-01c8-4d63-bf95-824982331f1a,2024-09-30 13:05:35.481757,55,12,5,4,,,,,94576ad0-2dba-45c2-9eb1-d824c582bfd2,261,9.5,3,12
7ea4566f-7324-48fd-ad8e-e4e219f251da,4efab410-24e4-4fba-a8ae-be103094f5bf,2024-07-24 22:25:28.107826,105,23,1,0,921fa628-087a-4a2b-a813-40ba9de2bbc6,Video,0.3,3.0,4acafd75-dcdb-49ca-a2e4-50341a1750bf,475,5.45,3,21
6b0cdf79-938d-485f-9ace-5f5f15bb7684,19cfe14a-6b4b-459f-9e1d-ef6cfea87668,2024-08-05 06:46:54.445347,90,42,5,2,c0ddd942-7ea1-445e-8a01-e3e4936ab793,Podcast,0.89,3.0,a142fb7d-4100-4e2a-afbe-0a763ae38f09,138,19.73,3,6
1c6c2c3b-94f9-4e75-8257-2c61f0cf1dbb,76a4089b-f55e-4350-81ca-5050a5ecda6e,2024-07-24 06:13:52.177422,61,33,4,4,,,,,8e4cc3b5-70a3-472f-aa37-31cca485d1c9,287,6.15,4,13
d992933b-a52a-4619-b5c4-9283bb079b1f,fb2a8550-fd96-4804-b20a-750314a2b8a4,2024-08-03 06:12:45.782199,33,21,2,1,256b3225-89f3-45d5-9091-f588b0a0944e,Video,0.94,1.0,e6c12bb3-d72d-4683-8cb7-a2e408755b3e,331,2.98,4,15
98f62a9f-ee84-4755-a218-e1c8a5b162f3,96c6bfa9-290a-4d6b-81fc-8ec741fffda1,2024-12-01 16:15:40.199547,98,35,3,0,,,,,99415163-e4a7-44f5-82e5-ebcc6d19ef87,399,3.83,2,18
ddfc9764-50d4-47b2-9576-e8da2a10b8fc,ab210141-de68-441b-be30-2222b353a03b,2024-10-27 09:42:48.244422,96,31,3,1,,,,,9132caa1-bb9e-4a75-9efe-663693ee6180,480,12.15,4,22
e81d8bd0-0d61-46e9-b077-9014297c4101,09949596-5b5a-49ef-8511-5a96c35216af,2024-05-11 08:37:44.563219,73,6,4,2,70eec298-5ac6-471e-842a-1540e54b0ff0,Blog,0.44,5.0,45fbb3a6-6964-4ff0-80ee-6261a884f71f,368,12.83,4,17
573100b7-503b-4a25-9bf7-89500383a89e,6c68e3cf-90f1-42e4-882c-9ab014f74704,2024-04-04 19:28:55.728552,51,40,3,6,,,,,a2437979-fdd0-4b73-8fa9-8f05cfee0ebb,320,8.45,5,14
706b1459-82b8-42cb-a153-4e64a6c7cfb2,41338f6c-6883-4209-99a1-c18dfe422212,2024-10-17 00:08:47.884335,117,60,6,6,28337148-9a48-4098-90f9-d44ee1b5b396,Video,0.35,4.0,5aa83f15-f8fb-4be9-b0d2-271cc5dee961,380,2.7,2,17
8faab213-613b-46ee-ad07-f44ad434bd15,c7b18803-5033-4ac0-a54a-c1aad2bdf8e2,2024-05-20 08:56:28.345169,98,34,3,3,,,,,f2d417f1-5eb6-4849-9d3a-2c965f0278a6,477,14.77,2,21
702bc5da-aac1-40d0-8793-21aadd65c783,b6369481-5a9a-45d2-8f5e-38abeedf9fdb,2024-09-22 02:58:35.447406,114,12,3,4,,,,,efe52e44-d72a-4d0f-82a6-dfde8321c51d,465,6.07,3,21
f26e0fb1-149c-435c-a2bb-55e19f1191e0,1a430426-511a-4678-bc6f-f3736c0dd512,2024-02-03 04:28:42.501878,79,58,1,0,,,,,34bf3ff2-34d3-4105-966f-ada0b1332093,447,16.7,5,20
17f57e05-a059-4f96-9b22-0e8bf560a4d0,6c825f42-f7ef-4ba1-9720-428a68e1a0c0,2024-11-27 03:48:35.690283,73,7,3,4,fad04b75-048e-49b9-8723-c833f01930ce,Podcast,0.32,3.0,45fbb3a6-6964-4ff0-80ee-6261a884f71f,368,12.83,4,17
17f57e05-a059-4f96-9b22-0e8bf560a4d0,6c825f42-f7ef-4ba1-9720-428a68e1a0c0,2024-11-27 03:48:35.690283,73,7,3,4,05d8ef88-4135-4f04-8403-955a9399d548,Podcast,0.44,3.0,e7872416-80cb-4273-8445-62008303ee39,83,15.88,3,4
dd4ece98-9cad-48b9-8de5-c28e4c1bf830,1efc104d-57d1-4c98-9cc2-87605adb58b5,2024-03-10 10:46:56.481244,80,10,2,3,61dd498c-61ed-445b-acb4-6e5a381e9c06,Video,0.4,4.0,59c2aae8-034f-4328-a878-d940f8a503a9,430,28.97,1,19
dd4ece98-9cad-48b9-8de5-c28e4c1bf830,1efc104d-57d1-4c98-9cc2-87605adb58b5,2024-03-10 10:46:56.481244,80,10,2,3,b3607a08-e102-4b66-a692-5ae2280cd580,Video,0.56,5.0,34bf3ff2-34d3-4105-966f-ada0b1332093,447,16.7,5,20
76165010-e162-4cd5-b20b-ded821b01ce5,36feaae3-2182-4645-aeb0-89ab9721ab34,2025-01-01 15:43:02.079397,24,58,5,2,b645f260-f642-4531-999b-60321aa6cb87,Video,0.99,2.0,94cd72c7-08bf-404a-9659-5545af4883ab,98,18.16,1,4
5d90e1bb-b189-4d3d-90e8-f756212bc2e9,1a964ff9-b8c7-4003-8eb8-a665e882bc31,2024-07-31 02:07:33.727229,94,17,2,2,eef7b518-210c-4542-a743-30155ab317e8,Podcast,0.2,4.0,d32e4b22-fdd1-4a8a-a667-7c4bc226b18f,427,7.08,4,19
93f316e9-6eae-4055-bcc8-008513b01ab4,fcd3bf84-78e7-4250-85bb-c8ac7bd2a4a2,2024-02-26 00:45:22.801876,112,33,5,4,15b7d4cd-cfb4-4e89-b56a-f6268a70ed71,Video,0.39,4.0,5c15fc91-8e31-4347-b717-14a4177cbff1,256,8.35,2,12
10d1b7a4-ca34-479a-86b0-b55ee0adf8fc,0a93e54b-a358-4a9d-a976-a41fed2c2d43,2024-10-07 22:52:29.521057,52,21,1,1,,,,,63dce952-3c4a-4065-8262-a2d47a3b306b,257,5.27,2,12
dffcaedc-db01-4adc-857b-1287b244e1c3,d837fe93-7457-4570-a39d-323928ec73fc,2024-07-08 11:38:08.596631,89,28,5,2,,,,,92c090af-e40b-4a12-979f-d7ddc810686c,330,12.64,5,15
97b5818b-d306-42f4-92b6-8ab895fefc3d,020d3fdc-fab9-4930-afaa-a5fa587e8878,2024-07-03 18:25:32.221608,43,69,6,6,,,,,a2437979-fdd0-4b73-8fa9-8f05cfee0ebb,320,8.45,5,14
9bd71822-00e8-4ded-b2f4-ae4753424071,7ee5084f-765c-43db-a6d9-97a6631c11f4,2024-02-23 03:12:19.881601,124,2,4,3,046c9b0d-9dcd-4cd1-890b-00e78efceae0,Podcast,0.84,1.0,5aa83f15-f8fb-4be9-b0d2-271cc5dee961,380,2.7,2,17
4d5d9631-15ce-49b3-8350-99adce739a5e,81cf1c51-1f44-45d3-b768-bba20a20a6bb,2024-06-23 21:23:38.127413,37,43,4,4,,,,,222a3d85-66c0-4992-99d2-9b13dc94b9fe,367,13.82,2,17
574e85ea-20bf-40cb-9a8f-c5749e7add8f,673bd94d-0a00-4900-b614-648efbaa015f,2024-04-07 00:31:21.252533,98,1,2,3,35fb5cd5-8117-436e-b403-8ae962e2b2b1,Podcast,0.18,1.0,2b85ea0c-ec66-4cab-85cc-5128d99e2a17,180,5.35,1,8
4563dbf6-ef68-4ba9-9525-ff38a883c07e,ba00c3a5-7f5b-4edc-8da1-710d8da94fd2,2024-01-27 16:27:03.220317,126,46,2,3,336b8ae0-1bc5-47ad-b469-fb18e28e6509,Video,0.66,3.0,973e01c9-bcaa-47c7-a2a1-e0c9c8078e8d,165,11.7,3,7
4563dbf6-ef68-4ba9-9525-ff38a883c07e,ba00c3a5-7f5b-4edc-8da1-710d8da94fd2,2024-01-27 16:27:03.220317,126,46,2,3,85ea2b52-a2cf-4955-9db3-2d731d86b6a8,Video,0.28,4.0,c615f178-eb3d-45cc-9b5d-399bed9ce90f,196,5.73,3,9
32d99924-39e4-477b-8d88-92d71ed084f4,f03b070e-902b-4593-95e3-a41c5f20d975,2024-10-22 03:37:23.945629,27,26,5,4,,,,,59c2aae8-034f-4328-a878-d940f8a503a9,430,28.97,1,19
